,Predicted,Original,Difference
1737,2205.7947,2248,42.205322265625
1738,2219.289,2226,6.7109375
1739,2253.9563,2220,-33.956298828125
1740,2252.3613,2191,-61.361328125
1741,2244.182,2198,-46.181884765625
1742,2239.1392,2185,-54.13916015625
1743,2208.8633,2113,-95.86328125
1744,2214.7434,2125,-89.743408203125
1745,2185.2356,2122,-63.235595703125
1746,2114.3643,2006,-108.3642578125
1747,2099.5774,1993,-106.577392578125
1748,2092.5261,2009,-83.526123046875
1749,1999.7062,1893,-106.7061767578125
1750,1965.7026,1907,-58.70263671875
1751,1964.0095,1896,-68.009521484375
1752,1870.0023,1834,-36.0023193359375
1753,1859.0938,1903,43.90625
1754,1851.0083,1773,-78.00830078125
1755,1793.0996,1770,-23.099609375
1756,1843.3533,1785,-58.353271484375
1757,1755.4359,1805,49.5640869140625
1758,1717.9424,1770,52.0576171875
1759,1746.5242,1796,49.475830078125
1760,1734.8978,1772,37.1021728515625
1761,1744.5198,1827,82.480224609375
1762,1762.4109,1802,39.589111328125
1763,1745.1654,1794,48.8345947265625
1764,1803.3853,1806,2.61474609375
1765,1803.3612,1796,-7.3612060546875
1766,1819.5428,1840,20.4571533203125
1767,1829.6218,1827,-2.621826171875
1768,1819.117,1846,26.883056640625
1769,1846.0958,1821,-25.0958251953125
1770,1865.3052,1833,-32.30517578125
1771,1866.3105,1812,-54.310546875
1772,1862.783,1818,-44.782958984375
1773,1851.9744,1822,-29.974365234375
1774,1844.7295,1806,-38.7294921875
1775,1842.4073,1822,-20.4073486328125
1776,1840.0543,1773,-67.0543212890625
1777,1825.3131,1793,-32.3131103515625
1778,1820.8002,1784,-36.8001708984375
1779,1788.1923,1773,-15.1922607421875
1780,1779.204,1730,-49.2039794921875
1781,1786.6394,1695,-91.639404296875
1782,1762.8214,1787,24.1785888671875
1783,1727.2587,1703,-24.2586669921875
1784,1676.1355,1640,-36.135498046875
1785,1735.4666,1687,-48.466552734375
1786,1699.4655,1744,44.5345458984375
1787,1615.8214,1644,28.1785888671875
1788,1650.6921,1660,9.307861328125
1789,1690.6357,1645,-45.6357421875
1790,1626.9834,1619,-7.9833984375
1791,1637.5858,1584,-53.5858154296875
1792,1628.544,1617,-11.5439453125
1793,1586.6592,1580,-6.6591796875
1794,1546.3043,1599,52.6956787109375
1795,1582.9675,1594,11.032470703125
1796,1557.7449,1595,37.255126953125
1797,1551.3663,1583,31.6336669921875
1798,1554.1691,1580,25.8309326171875
1799,1565.6096,1569,3.390380859375
1800,1558.992,1545,-13.991943359375
1801,1564.4004,1546,-18.400390625
1802,1557.2667,1543,-14.2667236328125
1803,1538.9133,1502,-36.913330078125
1804,1524.9994,1512,-12.9993896484375
1805,1526.2108,1518,-8.2108154296875
1806,1484.3124,1509,24.6876220703125
1807,1479.7181,1509,29.2818603515625
1808,1488.223,1514,25.7769775390625
1809,1479.049,1500,20.9510498046875
1810,1484.6833,1488,3.316650390625
1811,1495.4445,1484,-11.4444580078125
1812,1485.9769,1469,-16.9769287109375
1813,1476.6317,1480,3.3682861328125
1814,1473.7783,1489,15.2216796875
1815,1461.9384,1482,20.0616455078125
1816,1460.965,1485,24.0350341796875
1817,1472.5963,1474,1.4036865234375
1818,1470.3651,1446,-24.3651123046875
1819,1474.473,1445,-29.4730224609375
1820,1469.0374,1422,-47.037353515625
1821,1444.4713,1367,-77.4713134765625
1822,1436.8137,1374,-62.813720703125
1823,1416.572,1374,-42.572021484375
1824,1367.11,1333,-34.1099853515625
1825,1355.8951,1339,-16.8951416015625
1826,1355.8896,1350,-5.8896484375
1827,1326.5288,1321,-5.52880859375
1828,1320.5153,1324,3.4847412109375
1829,1329.61,1339,9.3900146484375
1830,1312.7548,1349,36.2452392578125
1831,1304.351,1353,48.6490478515625
1832,1323.2172,1361,37.7828369140625
1833,1341.0787,1366,24.9212646484375
1834,1352.1501,1347,-5.150146484375
1835,1368.8029,1334,-34.8028564453125
1836,1382.651,1328,-54.6510009765625
1837,1368.1025,1319,-49.1025390625
1838,1353.5554,1322,-31.555419921875
1839,1345.8643,1301,-44.8642578125
1840,1329.3009,1279,-50.3009033203125
1841,1322.7928,1241,-81.7928466796875
1842,1304.7529,1244,-60.7529296875
1843,1276.9814,1274,-2.9814453125
1844,1242.6833,1243,0.316650390625
1845,1225.8402,1241,15.1597900390625
1846,1246.8373,1246,-0.8372802734375
1847,1237.6549,1255,17.3450927734375
1848,1228.856,1264,35.14404296875
1849,1233.3517,1277,43.6483154296875
1850,1238.4183,1265,26.5816650390625
1851,1259.7543,1259,-0.7542724609375
1852,1285.0804,1256,-29.0804443359375
1853,1286.2064,1271,-15.2064208984375
1854,1273.8994,1267,-6.8994140625
1855,1269.4149,1247,-22.4149169921875
1856,1281.5197,1260,-21.5196533203125
1857,1284.138,1247,-37.137939453125
1858,1265.4497,1257,-8.44970703125
1859,1265.7019,1241,-24.701904296875
1860,1254.6053,1215,-39.6053466796875
1861,1255.9401,1215,-40.9400634765625
1862,1252.9634,1219,-33.96337890625
1863,1224.6472,1167,-57.647216796875
1864,1213.003,1182,-31.0030517578125
1865,1210.7349,1173,-37.73486328125
1866,1165.8468,1132,-33.8468017578125
1867,1164.1266,1128,-36.1265869140625
1868,1157.7362,1138,-19.7362060546875
1869,1116.8964,1110,-6.8963623046875
1870,1105.569,1102,-3.5689697265625
1871,1113.2251,1108,-5.22509765625
1872,1089.8339,1110,20.1661376953125
1873,1080.3453,1103,22.6546630859375
1874,1086.2892,1031,-55.2891845703125
1875,1087.3629,1061,-26.3629150390625
1876,1085.1864,1051,-34.1864013671875
1877,1034.2625,1014,-20.262451171875
1878,1036.5171,1009,-27.51708984375
1879,1029.1464,1001,-28.1463623046875
1880,994.63025,1012,17.3697509765625
1881,996.6048,950,-46.60479736328125
1882,987.6942,962,-25.6942138671875
1883,979.42114,964,-15.421142578125
1884,955.5164,920,-35.51641845703125
1885,954.4546,930,-24.45458984375
1886,955.14465,932,-23.1446533203125
1887,926.16034,883,-43.16033935546875
1888,932.3369,884,-48.3369140625
1889,937.4228,871,-66.42279052734375
1890,901.9102,847,-54.91021728515625
1891,899.78436,856,-43.78436279296875
1892,897.245,879,-18.2449951171875
1893,870.8116,860,-10.81158447265625
1894,869.4053,866,-3.4052734375
1895,885.4899,878,-7.48992919921875
1896,874.4949,889,14.505126953125
1897,875.00604,892,16.99395751953125
1898,889.2155,892,2.78448486328125
1899,894.7553,891,-3.75531005859375
1900,905.23157,909,3.7684326171875
1901,915.0819,926,10.9180908203125
1902,914.94684,946,31.05316162109375
1903,922.3001,947,24.69989013671875
1904,939.5153,949,9.48468017578125
1905,960.68555,952,-8.685546875
1906,970.67096,955,-15.67095947265625
1907,974.1812,950,-24.18121337890625
1908,976.80505,932,-44.8050537109375
1909,979.6278,944,-35.6278076171875
1910,978.30786,956,-22.307861328125
1911,963.59503,945,-18.59503173828125
1912,960.28253,956,-4.28253173828125
1913,963.7201,950,-13.7200927734375
1914,957.44116,938,-19.441162109375
1915,966.03815,951,-15.03814697265625
1916,964.62805,950,-14.6280517578125
1917,952.07025,956,3.92974853515625
1918,959.29736,954,-5.29736328125
1919,962.2332,945,-17.23321533203125
1920,965.2914,923,-42.2913818359375
1921,967.3675,927,-40.36749267578125
1922,960.1824,932,-28.182373046875
1923,944.76825,917,-27.76824951171875
1924,940.48474,935,-5.4847412109375
1925,941.13135,929,-12.13134765625
1926,933.3078,946,12.69219970703125
1927,941.29047,841,-100.29046630859375
1928,941.21295,791,-150.21295166015625
1929,947.331,798,-149.33099365234375
1930,904.387,744,-160.38702392578125
1931,864.65405,745,-119.654052734375
1932,843.1089,737,-106.10888671875
1933,818.04456,753,-65.0445556640625
1934,800.8004,730,-70.8004150390625
1935,799.2356,667,-132.235595703125
1936,787.44025,682,-105.44024658203125
1937,774.28345,699,-75.283447265625
1938,745.92487,675,-70.92486572265625
1939,733.0351,692,-41.03509521484375
1940,729.40753,695,-34.40753173828125
1941,722.7766,705,-17.776611328125
1942,718.61285,697,-21.61285400390625
1943,722.21326,710,-12.2132568359375
1944,718.4234,723,4.57659912109375
1945,717.48566,716,-1.48565673828125
1946,719.54315,733,13.45684814453125
1947,723.7589,767,43.2410888671875
1948,727.7933,767,39.20672607421875
1949,733.904,775,41.09600830078125
1950,749.1429,779,29.85711669921875
1951,760.4515,776,15.54852294921875
1952,768.93475,785,16.06524658203125
1953,779.6757,779,-0.67572021484375
1954,782.9799,766,-16.97991943359375
1955,788.4568,757,-31.456787109375
1956,793.7046,743,-50.70458984375
1957,789.0942,756,-33.09417724609375
1958,782.344,755,-27.343994140625
1959,775.52673,752,-23.5267333984375
1960,772.3476,771,-1.34759521484375
1961,773.16815,767,-6.16815185546875
1962,770.6638,772,1.336181640625
1963,773.75714,767,-6.75714111328125
1964,776.29596,760,-16.29595947265625
1965,777.2146,753,-24.214599609375
1966,779.7064,752,-27.7064208984375
1967,778.09064,740,-38.09063720703125
1968,773.8161,711,-62.81610107421875
1969,772.137,718,-54.13702392578125
1970,767.90686,724,-43.9068603515625
1971,756.3827,733,-23.3826904296875
1972,749.8165,728,-21.8165283203125
1973,748.2804,709,-39.2803955078125
1974,747.4465,709,-38.44647216796875
1975,747.61487,715,-32.6148681640625
1976,742.42114,721,-21.421142578125
1977,736.08325,710,-26.083251953125
1978,734.84595,718,-16.845947265625
1979,736.81177,696,-40.811767578125
1980,736.05444,675,-61.054443359375
1981,735.578,685,-50.5780029296875
1982,732.06866,689,-43.06866455078125
1983,722.3088,676,-46.30877685546875
1984,717.8047,674,-43.8046875
1985,717.4653,680,-37.46527099609375
1986,713.61285,679,-34.61285400390625
1987,709.41925,679,-30.41925048828125
1988,707.6179,683,-24.617919921875
1989,704.8644,684,-20.8643798828125
1990,702.07635,691,-11.07635498046875
1991,702.0749,697,-5.07489013671875
1992,702.7157,688,-14.7156982421875
1993,704.35547,689,-15.35546875
1994,707.473,699,-8.4730224609375
1995,708.2015,701,-7.20147705078125
1996,708.0577,696,-12.05767822265625
1997,710.9379,694,-16.93792724609375
1998,713.76245,711,-2.762451171875
1999,714.6466,645,-69.6466064453125
2000,715.35614,648,-67.35614013671875
2001,718.799,618,-100.79901123046875
2002,709.56665,623,-86.566650390625
2003,695.29706,625,-70.29705810546875
2004,681.6289,597,-84.62890625
2005,659.5251,595,-64.52508544921875
2006,652.61816,607,-45.6181640625
2007,639.23895,597,-42.23895263671875
2008,624.88824,592,-32.88824462890625
2009,618.23724,591,-27.23724365234375
2010,611.99615,606,-5.99615478515625
2011,603.1117,619,15.8883056640625
2012,601.4643,615,13.53570556640625
2013,601.21936,619,17.7806396484375
2014,605.19305,628,22.80694580078125
2015,610.0246,624,13.97540283203125
2016,614.4132,625,10.5867919921875
2017,620.20575,619,-1.20574951171875
2018,622.9966,613,-9.99658203125
2019,624.1138,622,-2.11376953125
2020,627.04364,616,-11.04364013671875
2021,625.0459,621,-4.0458984375
2022,623.99744,624,0.0025634765625
2023,624.90875,626,1.09124755859375
2024,623.91846,632,8.08154296875
2025,626.7103,624,-2.7103271484375
2026,628.22766,617,-11.2276611328125
2027,630.566,627,-3.56597900390625
2028,631.98804,626,-5.988037109375
2029,629.28186,626,-3.2818603515625
2030,629.1767,628,-1.17669677734375
2031,631.4263,628,-3.42626953125
2032,630.81036,628,-2.81036376953125
2033,632.98517,622,-10.98516845703125
2034,634.45404,621,-13.45404052734375
2035,633.84985,609,-24.849853515625
2036,632.74915,616,-16.7491455078125
2037,630.9649,595,-35.96490478515625
2038,627.0474,613,-14.04742431640625
2039,623.1015,607,-16.10150146484375
2040,618.68567,604,-14.6856689453125
2041,613.3823,609,-4.38232421875
2042,615.8693,610,-5.86932373046875
2043,611.0656,602,-9.06561279296875
2044,611.16187,609,-2.161865234375
2045,612.13074,619,6.8692626953125
2046,610.1274,625,14.87261962890625
2047,608.5717,643,34.42828369140625
2048,613.5597,649,35.4403076171875
2049,617.4802,654,36.519775390625
2050,625.79193,640,14.20806884765625
2051,637.5553,633,-4.5552978515625
2052,645.9579,648,2.0421142578125
2053,649.4604,662,12.53961181640625
2054,647.4079,657,9.59210205078125
2055,649.8808,652,2.11920166015625
2056,658.46985,651,-7.4698486328125
2057,664.63995,654,-10.63995361328125
2058,667.2129,656,-11.212890625
2059,668.0361,661,-7.03607177734375
2060,666.62305,662,-4.623046875
2061,667.1261,659,-8.1260986328125
2062,671.2239,674,2.776123046875
2063,675.38116,683,7.61883544921875
2064,675.9795,686,10.0205078125
2065,680.0866,680,-0.08660888671875
2066,687.3927,674,-13.3927001953125
2067,691.9357,673,-18.93572998046875
2068,694.3036,680,-14.3035888671875
2069,695.0973,679,-16.0972900390625
2070,694.36053,684,-10.36053466796875
2071,695.76776,681,-14.76776123046875
2072,697.7552,632,-65.75518798828125
2073,699.9587,630,-69.95867919921875
2074,701.69366,639,-62.69366455078125
2075,690.8797,636,-54.87969970703125
2076,672.2837,646,-26.28369140625
2077,666.36914,646,-20.369140625
2078,659.23987,634,-25.2398681640625
2079,657.4288,643,-14.42877197265625
2080,661.07837,650,-11.078369140625
2081,656.52045,647,-9.52044677734375
2082,651.368,638,-13.36798095703125
2083,654.7952,638,-16.79522705078125
2084,655.9238,636,-19.923828125
2085,654.80023,641,-13.80023193359375
2086,653.68744,652,-1.68743896484375
2087,651.6812,663,11.31878662109375
2088,649.9565,656,6.04351806640625
2089,654.3286,673,18.67138671875
2090,662.3256,669,6.67437744140625
2091,666.44586,667,0.55413818359375
2092,672.42365,666,-6.42364501953125
2093,679.3208,677,-2.32080078125
2094,680.14484,683,2.85516357421875
2095,682.1547,695,12.84527587890625
2096,686.72833,688,1.27166748046875
2097,691.137,689,-2.13702392578125
2098,697.42175,705,7.5782470703125
2099,701.5238,706,4.4761962890625
2100,703.32214,724,20.6778564453125
2101,708.331,716,7.66900634765625
2102,713.4259,725,11.5740966796875
2103,720.5609,732,11.4390869140625
2104,726.32434,733,6.6756591796875
2105,730.7105,727,-3.71051025390625
2106,736.6818,741,4.31817626953125
2107,741.3358,747,5.6641845703125
2108,742.9619,753,10.0380859375
2109,746.6513,768,21.34869384765625
2110,752.70917,769,16.29083251953125
2111,756.1658,787,30.834228515625
2112,765.09485,783,17.9051513671875
2113,771.4022,775,3.5977783203125
2114,780.2194,777,-3.21942138671875
2115,787.7152,788,0.2847900390625
2116,788.6423,781,-7.64227294921875
2117,789.4265,796,6.573486328125
2118,794.6197,796,1.38031005859375
2119,796.024,812,15.97601318359375
2120,800.54553,817,16.4544677734375
2121,806.2331,827,20.76690673828125
2122,811.57996,832,20.4200439453125
2123,819.68097,842,22.31903076171875
2124,828.9345,862,33.06549072265625
2125,837.8033,856,18.19671630859375
2126,846.72363,855,8.2763671875
2127,862.6529,870,7.34710693359375
2128,869.4029,871,1.59710693359375
2129,871.81805,868,-3.81805419921875
2130,881.2134,889,7.78662109375
2131,886.9177,877,-9.917724609375
2132,887.212,883,-4.21197509765625
2133,900.5103,884,-16.51031494140625
2134,900.94574,886,-14.94573974609375
2135,899.1096,892,-7.109619140625
2136,906.2892,902,-4.2891845703125
2137,907.23804,907,-0.238037109375
2138,910.1754,914,3.8245849609375
2139,919.9507,898,-21.95068359375
2140,926.8256,891,-35.82562255859375
2141,931.9349,889,-42.93487548828125
2142,927.44714,911,-16.4471435546875
2143,919.98987,927,7.0101318359375
2144,915.5378,956,40.46221923828125
2145,924.0706,953,28.92938232421875
2146,938.2908,955,16.709228515625
2147,962.3536,968,5.64642333984375
2148,972.40533,957,-15.40533447265625
2149,975.88617,963,-12.88616943359375
2150,987.41315,1001,13.58685302734375
2151,986.22266,984,-2.22265625
2152,990.30035,989,-1.30035400390625
2153,1018.7259,1015,-3.72589111328125
2154,1010.9926,1017,6.00738525390625
2155,1007.3371,1034,26.66290283203125
2156,1030.2665,1055,24.7335205078125
2157,1035.776,1033,-2.7760009765625
2158,1052.0153,1034,-18.0152587890625
2159,1076.8221,1020,-56.8221435546875
2160,1069.2325,1054,-15.2325439453125
2161,1060.3309,1060,-0.3309326171875
2162,1044.8804,1064,19.11962890625
2163,1063.1469,1072,8.8531494140625
2164,1077.0188,1113,35.981201171875
2165,1080.6321,1119,38.367919921875
2166,1089.7297,1127,37.270263671875
2167,1116.0671,1119,2.932861328125
2168,1138.2673,1134,-4.267333984375
2169,1156.0725,1145,-11.072509765625
2170,1160.9984,1162,1.0015869140625
2171,1164.7078,1178,13.292236328125
2172,1173.2411,1172,-1.2410888671875
2173,1190.2942,1188,-2.294189453125
2174,1210.3438,1194,-16.34375
2175,1207.1973,1206,-1.197265625
2176,1213.579,1219,5.4210205078125
2177,1223.2947,1215,-8.294677734375
2178,1233.8295,1235,1.1705322265625
2179,1250.8842,1235,-15.8841552734375
2180,1249.3672,1275,25.6328125
2181,1260.7639,1278,17.236083984375
2182,1265.1085,1307,41.8914794921875
2183,1294.5096,1315,20.4903564453125
2184,1314.5857,1307,-7.585693359375
2185,1335.5846,1304,-31.5845947265625
2186,1355.8727,1364,8.1273193359375
2187,1350.4008,1359,8.5992431640625
2188,1347.074,1361,13.926025390625
2189,1387.6952,1384,-3.6951904296875
2190,1403.5531,1397,-6.5531005859375
2191,1402.386,1414,11.614013671875
2192,1421.0308,1414,-7.03076171875
2193,1431.7644,1427,-4.764404296875
2194,1446.5192,1426,-20.5191650390625
2195,1457.0133,1468,10.9866943359375
2196,1469.079,1473,3.9210205078125
2197,1467.458,1488,20.5419921875
2198,1489.9371,1479,-10.9371337890625
2199,1509.6854,1497,-12.6854248046875
2200,1523.2881,1507,-16.2880859375
2201,1521.3467,1522,0.6533203125
2202,1527.0117,1527,-0.01171875
2203,1536.4797,1526,-10.479736328125
2204,1553.0045,1540,-13.0045166015625
2205,1560.0477,1548,-12.0477294921875
2206,1557.819,1574,16.1810302734375
2207,1559.3522,1587,27.6478271484375
2208,1570.0524,1610,39.9476318359375
2209,1592.1298,1597,4.8702392578125
2210,1616.6532,1599,-17.6531982421875
2211,1637.931,1599,-38.9310302734375
2212,1637.7487,1603,-34.7486572265625
2213,1634.3815,1566,-68.3814697265625
2214,1635.1675,1634,-1.16748046875
2215,1633.1455,1651,17.8544921875
2216,1595.711,1674,78.2889404296875
2217,1632.3483,1638,5.6517333984375
2218,1661.4727,1689,27.52734375
2219,1682.4498,1718,35.5501708984375
2220,1675.0973,1732,56.9027099609375
2221,1713.1864,1736,22.8135986328125
2222,1754.1526,1746,-8.152587890625
2223,1782.6956,1747,-35.695556640625
2224,1798.1526,1750,-48.152587890625
2225,1814.608,1765,-49.6080322265625
2226,1799.878,1790,-9.8780517578125
2227,1805.3447,1793,-12.3447265625
2228,1813.4166,1808,-5.4166259765625
2229,1837.8728,1815,-22.872802734375
2230,1835.5026,1852,16.4974365234375
2231,1845.6271,1855,9.3729248046875
2232,1856.5203,1912,55.479736328125
2233,1887.168,1913,25.83203125
2234,1903.7134,1904,0.28662109375
2235,1952.383,1921,-31.383056640625
2236,1974.6802,1902,-72.68017578125
2237,1968.3761,1925,-43.3760986328125
2238,1981.1022,1934,-47.1021728515625
2239,1969.7203,1936,-33.7203369140625
2240,1971.9277,1948,-23.927734375
2241,1985.339,1950,-35.3389892578125
2242,1973.1327,1958,-15.1326904296875
2243,1981.1478,1992,10.8521728515625
2244,1975.9796,1993,17.0203857421875
2245,1982.2899,1999,16.7100830078125
2246,2016.3887,1989,-27.388671875
2247,2025.5851,2039,13.4149169921875
2248,2037.3115,2036,-1.3115234375
2249,2031.2146,2051,19.785400390625
2250,2062.8098,2051,-11.809814453125
2251,2075.2405,2045,-30.240478515625
2252,2088.4304,2093,4.569580078125
2253,2096.0647,2093,-3.064697265625
2254,2087.0117,2070,-17.01171875
2255,2115.0596,2122,6.9404296875
2256,2131.8877,2223,91.1123046875
2257,2114.6584,2169,54.341552734375
2258,2151.678,2191,39.322021484375
2259,2231.049,2124,-107.049072265625
2260,2223.6123,2192,-31.6123046875
2261,2242.6235,2162,-80.62353515625
2262,2200.8022,2199,-1.80224609375
2263,2223.087,2186,-37.0869140625
2264,2207.7773,2175,-32.77734375
2265,2227.2039,2223,-4.203857421875
2266,2227.4604,2156,-71.46044921875
2267,2195.8516,2230,34.1484375
2268,2211.99,2233,21.010009765625
2269,2188.8767,2309,120.123291015625
2270,2224.2073,2290,65.792724609375
2271,2261.242,2322,60.758056640625
2272,2303.8306,2329,25.16943359375
2273,2327.5518,2300,-27.5517578125
2274,2351.5764,2336,-15.576416015625
2275,2372.4023,2358,-14.40234375
2276,2358.629,2351,-7.62890625
2277,2373.4182,2367,-6.418212890625
2278,2407.9343,2395,-12.934326171875
2279,2387.2964,2398,10.70361328125
2280,2399.8237,2390,-9.82373046875
2281,2411.3086,2395,-16.30859375
2282,2423.5813,2391,-32.581298828125
2283,2418.9646,2420,1.035400390625
2284,2423.9114,2402,-21.911376953125
2285,2423.5713,2420,-3.5712890625
2286,2434.388,2424,-10.387939453125
2287,2424.9846,2424,-0.984619140625
2288,2434.9817,2407,-27.981689453125
2289,2439.037,2438,-1.037109375
2290,2433.8762,2437,3.123779296875
2291,2423.8381,2463,39.161865234375
2292,2444.9817,2455,10.018310546875
2293,2448.8518,2475,26.148193359375
2294,2469.601,2469,-0.60107421875
2295,2470.0674,2492,21.9326171875
2296,2488.5723,2507,18.427734375
2297,2487.9727,2545,57.02734375
2298,2505.9392,2568,62.060791015625
2299,2526.0312,2640,113.96875
2300,2563.9277,2633,69.072265625
2301,2590.6555,2508,-82.655517578125
2302,2658.0642,2484,-174.064208984375
2303,2676.6587,2548,-128.65869140625
2304,2595.893,2534,-61.89306640625
2305,2542.4072,2544,1.5927734375
2306,2565.9993,2551,-14.999267578125
2307,2545.256,2564,18.743896484375
2308,2547.5793,2519,-28.579345703125
2309,2548.6396,2598,49.3603515625
2310,2547.48,2607,59.52001953125
2311,2510.7236,2628,117.2763671875
2312,2572.1475,2666,93.8525390625
2313,2626.0962,2688,61.90380859375
2314,2650.7698,2708,57.230224609375
2315,2685.6877,2732,46.312255859375
2316,2718.9531,2763,44.046875
2317,2746.0374,2743,-3.037353515625
2318,2777.3577,2767,-10.357666015625
2319,2811.892,2774,-37.89208984375
2320,2815.0713,2770,-45.0712890625
2321,2818.6682,2750,-68.668212890625
2322,2828.1206,2814,-14.12060546875
2323,2819.8142,2782,-37.814208984375
2324,2799.2268,2786,-13.226806640625
2325,2833.6853,2803,-30.685302734375
2326,2815.3972,2811,-4.397216796875
2327,2811.0376,2824,12.96240234375
2328,2824.7705,2830,5.2294921875
2329,2830.0105,2844,13.989501953125
2330,2842.5757,2891,48.42431640625
2331,2853.0283,2890,36.9716796875
2332,2866.5364,2874,7.463623046875
2333,2909.0503,2883,-26.05029296875
2334,2912.0068,2909,-3.0068359375
2335,2913.7217,2956,42.2783203125
2336,2921.752,2944,22.248046875
2337,2935.2478,2948,12.752197265625
2338,2972.521,2952,-20.52099609375
2339,2977.0723,2949,-28.072265625
2340,2982.8618,2982,-0.86181640625
2341,2987.291,3028,40.708984375
2342,2975.0342,2998,22.9658203125
2343,3000.6482,2988,-12.648193359375
2344,3044.9868,3014,-30.98681640625
2345,3032.9531,3004,-28.953125
2346,3023.9622,3041,17.037841796875
2347,3033.096,2996,-37.095947265625
2348,3027.552,3045,17.447998046875
2349,3053.9727,3064,10.02734375
2350,3033.4668,3080,46.533203125
2351,3055.2727,3112,56.727294921875
2352,3074.4788,3093,18.521240234375
2353,3083.0125,3080,-3.012451171875
2354,3130.376,3068,-62.3759765625
2355,3127.269,3056,-71.26904296875
2356,3116.2756,3153,36.724365234375
2357,3103.3567,3146,42.643310546875
2358,3079.7566,3194,114.243408203125
2359,3147.171,3145,-2.1708984375
2360,3157.374,3164,6.6259765625
2361,3197.5903,3151,-46.59033203125
2362,3185.4126,3180,-5.41259765625
2363,3182.8633,3197,14.13671875
2364,3185.5198,3188,2.480224609375
2365,3195.5706,3199,3.429443359375
2366,3222.9268,3231,8.0732421875
2367,3215.535,3268,52.465087890625
2368,3211.6833,3236,24.316650390625
2369,3234.4722,3267,32.52783203125
2370,3265.2793,3272,6.720703125
2371,3267.1604,3271,3.839599609375
2372,3286.6377,3246,-40.6376953125
2373,3299.4968,3292,-7.496826171875
2374,3291.7307,3261,-30.730712890625
2375,3276.8975,3281,4.1025390625
2376,3300.4214,3262,-38.42138671875
2377,3284.5117,3326,41.48828125
2378,3282.4758,3334,51.524169921875
2379,3272.8281,3337,64.171875
2380,3313.8447,3344,30.1552734375
2381,3334.2856,3362,27.71435546875
2382,3341.9392,3355,13.060791015625
2383,3362.8445,3366,3.155517578125
2384,3376.566,3369,-7.56591796875
2385,3373.9556,3376,2.04443359375
2386,3384.8655,3377,-7.865478515625
2387,3389.8496,3389,-0.849609375
2388,3393.5837,3401,7.416259765625
2389,3385.8037,3427,41.1962890625
2390,3393.2256,3414,20.7744140625
2391,3405.6245,3442,36.37548828125
2392,3426.0435,3456,29.95654296875
2393,3424.815,3430,5.18505859375
2394,3446.4062,3431,-15.40625
2395,3463.97,3437,-26.969970703125
2396,3448.4019,3451,2.59814453125
2397,3446.9944,3435,-11.994384765625
2398,3447.2207,3439,-8.220703125
2399,3452.1807,3416,-36.1806640625
2400,3440.8196,3452,11.180419921875
2401,3437.206,3430,-7.2060546875
2402,3423.4697,3488,64.5302734375
2403,3434.7346,3462,27.265380859375
2404,3426.1213,3442,15.878662109375
2405,3466.9087,3467,0.09130859375
2406,3468.3574,3500,31.642578125
2407,3447.046,3494,46.9541015625
2408,3464.2683,3465,0.731689453125
2409,3489.1443,3509,19.855712890625
2410,3496.7107,3545,48.289306640625
2411,3481.2922,3548,66.707763671875
2412,3504.0613,3516,11.938720703125
2413,3540.0935,3514,-26.093505859375
2414,3542.5168,3528,-14.516845703125
2415,3535.9917,3574,38.00830078125
2416,3532.0588,3558,25.941162109375
2417,3533.6821,3561,27.31787109375
2418,3557.1594,3515,-42.159423828125
2419,3560.1636,3549,-11.16357421875
2420,3568.8682,3576,7.1318359375
2421,3532.557,3558,25.443115234375
2422,3534.339,3545,10.660888671875
2423,3558.9573,3614,55.042724609375
2424,3555.2805,3571,15.719482421875
2425,3550.0754,3589,38.924560546875
2426,3593.419,3569,-24.4189453125
2427,3573.4597,3591,17.540283203125
2428,3578.6123,3623,44.3876953125
2429,3574.72,3617,42.280029296875
2430,3586.1672,3609,22.832763671875
2431,3608.6184,3586,-22.618408203125
2432,3609.6206,3581,-28.62060546875
2433,3613.7078,3613,-0.707763671875
2434,3594.561,3603,8.43896484375
2435,3578.784,3657,78.216064453125
2436,3596.1873,3647,50.812744140625
2437,3594.3733,3648,53.626708984375
2438,3636.5205,3671,34.4794921875
2439,3645.8574,3657,11.142578125
2440,3647.3271,3681,33.6728515625
2441,3669.0142,3659,-10.01416015625
2442,3662.5364,3685,22.463623046875
2443,3680.699,3686,5.301025390625
2444,3671.636,3692,20.364013671875
2445,3687.6963,3727,39.3037109375
2446,3695.5244,3712,16.4755859375
2447,3697.6567,3715,17.34326171875
2448,3728.9958,3709,-19.995849609375
2449,3725.8752,3761,35.124755859375
2450,3730.1106,3725,-5.110595703125
2451,3727.3198,3751,23.68017578125
2452,3760.4226,3763,2.577392578125
2453,3749.6858,3757,7.314208984375
2454,3762.632,3760,-2.632080078125
2455,3780.5215,3765,-15.521484375
2456,3774.6804,3778,3.319580078125
2457,3780.0652,3593,-187.065185546875
2458,3784.0396,3697,-87.03955078125
2459,3795.9666,3615,-180.966552734375
2460,3667.7698,3610,-57.769775390625
2461,3692.7979,3640,-52.7978515625
2462,3640.3745,3550,-90.37451171875
2463,3602.1804,3614,11.819580078125
2464,3636.4934,3574,-62.493408203125
2465,3561.6624,3666,104.337646484375
2466,3590.5383,3642,51.461669921875
2467,3564.5884,3684,119.41162109375
2468,3624.1833,3667,42.816650390625
