region,operation_type,served_users_last180sec,unserved_users_last180sec,serving_instances,pending_instances,idle_instances,serving_instances_with_unserved_users,predicted_instances,tobe_terminated_linked,tobe_terminated_ready,tobe_terminated_pending,starting_initializing,default_min_pool,hard_limit,enqueued_instance_count,arm_count_per_gpu,stopped_instance_limit,created_at,launch_or_terminate_count
us-east-1,LAUNCH,1194,69,7018,48,7,7087,7055,190,22,0,48,40,10000,12,12,0,2022-05-13 17:17:15.798261,48
us-east-1,LAUNCH,1129,147,7056,63,2,7272,7215,159,22,0,63,40,10000,12,12,0,2022-05-13 17:20:09.692165,84
us-east-1,LAUNCH,1211,50,7128,63,14,7394,7305,135,31,0,63,40,10000,12,12,0,2022-05-13 17:23:37.897635,96
us-east-1,NO_ACTION_REQUIRED,1154,20,7100,110,91,7386,7292,121,42,0,110,40,10000,12,12,0,2022-05-13 17:26:09.198538,0
us-east-1,LAUNCH,1211,0,7144,0,157,7430,7326,105,45,0,0,40,10000,12,12,0,2022-05-13 17:29:13.044082,24
us-east-1,LAUNCH,1306,42,7297,6,22,7556,7420,62,21,0,6,40,10000,12,12,0,2022-05-13 17:32:06.548453,84
us-east-1,TERMINATE,1248,59,7323,12,74,7494,7354,52,14,0,12,40,10000,12,12,0,2022-05-13 17:35:15.278843,24
us-east-1,TERMINATE,1249,0,7317,0,68,7438,7320,55,23,0,0,40,10000,12,12,0,2022-05-13 17:38:13.250605,24
us-east-1,TERMINATE,1182,0,7229,0,132,7330,7222,70,25,0,0,40,10000,12,12,0,2022-05-13 17:41:08.313862,84
us-east-1,LAUNCH,1223,50,7255,0,22,7406,7302,130,33,0,0,40,10000,12,12,0,2022-05-13 17:44:05.582947,24
us-east-1,LAUNCH,1197,0,7261,24,16,7370,7257,94,43,0,24,40,10000,12,12,0,2022-05-13 17:47:34.626722,48
us-east-1,NO_ACTION_REQUIRED,1191,4,7251,48,50,7305,7220,76,34,0,48,40,10000,12,12,0,2022-05-13 17:50:06.195008,0
us-east-1,LAUNCH,1310,49,7310,0,39,7413,7313,57,15,0,0,40,10000,12,12,0,2022-05-13 17:53:06.117321,48
us-east-1,TERMINATE,1235,15,7302,1,93,7420,7304,43,15,0,1,40,10000,12,12,0,2022-05-13 17:56:08.359956,48
us-east-1,TERMINATE,1234,0,7206,0,142,7274,7188,66,19,0,0,40,10000,12,12,0,2022-05-13 17:59:48.182666,96
us-east-1,TERMINATE,1304,0,7148,0,104,7216,7148,137,22,0,0,40,10000,12,12,0,2022-05-13 18:02:17.298431,60
us-east-1,LAUNCH,1220,0,7153,0,39,7217,7145,158,17,0,0,40,10000,12,12,0,2022-05-13 18:05:06.211097,48
us-east-1,TERMINATE,1152,0,7076,38,126,7091,7039,126,22,0,38,40,10000,12,12,0,2022-05-13 18:08:14.137818,84
us-east-1,TERMINATE,1311,0,7095,0,61,7095,7063,131,24,0,0,40,10000,12,12,0,2022-05-13 18:11:06.419825,12
us-east-1,TERMINATE,1165,0,7075,0,69,7075,7035,115,28,0,0,40,10000,12,12,0,2022-05-13 18:14:09.329441,24
us-east-1,LAUNCH,1237,0,7085,0,35,7085,7055,116,37,0,0,40,10000,12,12,0,2022-05-13 18:17:08.603846,48
us-east-1,TERMINATE,1146,29,7051,36,81,7080,7047,100,34,0,36,40,10000,12,12,0,2022-05-13 18:20:18.869600,36
us-east-1,TERMINATE,1209,0,7043,0,89,7072,7043,77,22,0,0,40,10000,12,12,0,2022-05-13 18:23:16.671606,48
us-east-1,TERMINATE,1198,0,7001,0,83,7030,7004,82,21,0,0,40,10000,12,12,0,2022-05-13 18:26:10.391568,36
us-east-1,TERMINATE,1124,0,6849,0,199,6878,6874,93,20,0,0,40,10000,12,12,0,2022-05-13 18:29:13.098750,156
us-east-1,TERMINATE,1183,0,6717,0,175,6746,6772,174,22,0,0,40,10000,12,12,0,2022-05-13 18:32:15.954360,120
us-east-1,TERMINATE,1120,0,6638,0,134,6638,6682,224,24,0,0,40,10000,12,12,0,2022-05-13 18:35:16.662262,84
us-east-1,LAUNCH,1189,111,6664,0,23,6775,6819,245,32,0,0,40,10000,12,12,0,2022-05-13 18:38:05.632324,120
us-east-1,LAUNCH,1234,40,6688,97,22,6839,6860,203,34,0,97,40,10000,12,12,0,2022-05-13 18:40:51.025224,48
us-east-1,TERMINATE,1061,0,6479,6,370,6630,6682,164,34,0,6,40,10000,12,12,0,2022-05-13 18:44:09.253214,156
us-east-1,TERMINATE,1027,0,6195,0,504,6346,6442,214,43,0,0,40,10000,12,12,0,2022-05-13 18:47:12.240134,252
us-east-1,TERMINATE,1022,0,5885,0,562,6036,6169,313,68,0,0,40,10000,12,12,0,2022-05-13 18:50:12.537837,276
us-east-1,TERMINATE,1054,0,5608,0,563,5648,5831,398,78,0,0,40,10000,12,12,0,2022-05-13 18:53:13.030782,336
us-east-1,TERMINATE,1016,0,5358,0,477,5358,5593,515,71,0,0,40,10000,12,12,0,2022-05-13 18:56:11.791130,240
us-east-1,TERMINATE,988,1,5191,0,404,5192,5457,565,65,0,0,40,10000,12,12,0,2022-05-13 18:59:06.650290,132
us-east-1,TERMINATE,1017,0,5113,0,350,5114,5405,564,77,0,0,40,10000,12,12,0,2022-05-13 19:02:08.187804,48
us-east-1,NO_ACTION_REQUIRED,958,0,5107,0,308,5108,5416,488,118,0,0,40,10000,12,12,0,2022-05-13 19:05:22.656667,0
us-east-1,LAUNCH,1039,0,5216,0,199,5217,5530,416,120,0,0,40,10000,12,12,0,2022-05-13 19:08:07.962942,108
us-east-1,NO_ACTION_REQUIRED,1021,0,5227,4,292,5228,5530,347,122,0,4,40,10000,12,12,0,2022-05-13 19:11:07.276710,0
us-east-1,LAUNCH,994,0,5273,0,250,5273,5578,287,99,0,0,40,10000,12,12,0,2022-05-13 19:14:03.779754,48
us-east-1,TERMINATE,955,0,5230,1,340,5230,5518,209,94,0,1,40,10000,12,12,0,2022-05-13 19:17:05.034913,48
us-east-1,NO_ACTION_REQUIRED,931,0,5225,0,298,5225,5519,158,89,0,0,40,10000,12,12,0,2022-05-13 19:20:22.899440,0
us-east-1,TERMINATE,896,0,5196,0,327,5196,5482,124,91,0,0,40,10000,12,12,0,2022-05-13 19:23:02.872922,36
us-east-1,LAUNCH,818,0,5207,0,280,5207,5500,144,90,0,0,40,10000,12,12,0,2022-05-13 19:26:02.061457,12
us-east-1,TERMINATE,846,0,5162,10,327,5162,5451,125,73,0,10,40,10000,12,12,0,2022-05-13 19:28:59.761993,36
us-east-1,LAUNCH,955,0,5249,0,214,5249,5547,121,64,0,0,40,10000,12,12,0,2022-05-13 19:32:02.020278,72
us-east-1,LAUNCH,846,0,5270,0,265,5270,5552,92,52,0,0,40,10000,12,12,0,2022-05-13 19:35:09.270535,12
us-east-1,TERMINATE,762,0,5228,0,319,5228,5520,68,30,0,0,40,10000,12,12,0,2022-05-13 19:38:01.606556,24
us-east-1,TERMINATE,762,0,5217,0,306,5217,5508,54,15,0,0,40,10000,12,12,0,2022-05-13 19:41:00.075116,12
us-east-1,TERMINATE,751,0,5143,0,368,5143,5431,48,11,0,0,40,10000,12,12,0,2022-05-13 19:44:20.896408,72
us-east-1,TERMINATE,730,0,5049,0,390,5049,5349,84,9,0,0,40,10000,12,12,0,2022-05-13 19:47:08.202065,84
us-east-1,TERMINATE,717,1,4997,0,357,4998,5304,130,9,0,0,40,10000,12,12,0,2022-05-13 19:50:03.446635,48
us-east-1,LAUNCH,786,0,5044,0,262,5045,5356,135,14,0,0,40,10000,12,12,0,2022-05-13 19:52:59.094569,48
us-east-1,NO_ACTION_REQUIRED,745,0,5043,1,310,5044,5353,124,12,0,1,40,10000,12,12,0,2022-05-13 19:56:06.961480,0
us-east-1,NO_ACTION_REQUIRED,708,0,5047,0,307,5048,5365,109,18,0,0,40,10000,12,12,0,2022-05-13 19:58:57.971702,0
us-east-1,NO_ACTION_REQUIRED,748,0,5036,0,318,5037,5349,97,24,0,0,40,10000,12,12,0,2022-05-13 20:02:09.384376,0
us-east-1,LAUNCH,745,0,5121,0,233,5121,5434,89,31,0,0,40,10000,12,12,0,2022-05-13 20:05:06.857,72
us-east-1,NO_ACTION_REQUIRED,670,0,5100,61,265,5100,5400,78,17,0,61,40,10000,12,12,0,2022-05-13 20:08:06.060074,0
us-east-1,LAUNCH,767,0,5202,0,224,5202,5512,58,11,0,0,40,10000,12,12,0,2022-05-13 20:11:07.396703,84
us-east-1,LAUNCH,826,0,5278,44,185,5278,5565,51,5,0,44,40,10000,12,12,0,2022-05-13 20:14:03.715081,48
us-east-1,LAUNCH,733,0,5305,21,229,5305,5593,47,9,0,21,40,10000,12,12,0,2022-05-13 20:17:10.481188,36
us-east-1,LAUNCH,789,0,5394,10,186,5394,5674,45,11,0,10,40,10000,12,12,0,2022-05-13 20:20:01.355776,72
us-east-1,LAUNCH,837,0,5460,0,201,5460,5724,37,14,0,0,40,10000,12,12,0,2022-05-13 20:23:03.137993,60
us-east-1,NO_ACTION_REQUIRED,761,0,5450,49,222,5450,5712,30,15,0,49,40,10000,12,12,0,2022-05-13 20:25:59.138362,0
us-east-1,NO_ACTION_REQUIRED,755,0,5426,30,265,5426,5688,10,11,0,30,40,10000,12,12,0,2022-05-13 20:29:02.248887,0
us-east-1,TERMINATE,783,0,5446,0,275,5446,5706,2,6,0,0,40,10000,12,12,0,2022-05-13 20:32:03.684688,12
us-east-1,LAUNCH,865,0,5580,0,127,5580,5833,9,0,0,0,40,10000,12,12,0,2022-05-13 20:35:02.929272,120
us-east-1,LAUNCH,770,0,5646,7,174,5646,5884,8,0,0,7,40,10000,12,12,0,2022-05-13 20:37:59.040135,48
us-east-1,LAUNCH,856,0,5799,0,76,5799,6034,6,2,0,0,40,10000,12,12,0,2022-05-13 20:41:03.001785,156
us-east-1,NO_ACTION_REQUIRED,733,0,5808,12,211,5808,6017,6,0,0,12,40,10000,12,12,0,2022-05-13 20:44:00.746259,0
us-east-1,TERMINATE,639,0,5681,0,348,5681,5903,5,1,0,0,40,10000,12,12,0,2022-05-13 20:47:07.487158,120
us-east-1,TERMINATE,715,0,5554,0,355,5554,5785,83,8,0,0,40,10000,12,12,0,2022-05-13 20:49:59.294272,120
us-east-1,TERMINATE,722,0,5507,0,281,5507,5746,175,3,0,0,40,10000,12,12,0,2022-05-13 20:53:02.074215,36
us-east-1,NO_ACTION_REQUIRED,680,0,5487,0,255,5487,5732,183,14,0,0,40,10000,12,12,0,2022-05-13 20:55:56.312920,0
us-east-1,LAUNCH,764,0,5529,0,201,5529,5783,162,12,0,0,40,10000,12,12,0,2022-05-13 20:59:02.515685,48
us-east-1,NO_ACTION_REQUIRED,668,0,5506,13,258,5506,5758,144,13,0,13,40,10000,12,12,0,2022-05-13 21:02:05.893335,0
us-east-1,TERMINATE,648,0,5448,0,318,5448,5710,131,23,0,0,40,10000,12,12,0,2022-05-13 21:05:06.206604,48
us-east-1,TERMINATE,644,0,5406,0,312,5406,5670,149,38,0,0,40,10000,12,12,0,2022-05-13 21:08:06.565302,48
us-east-1,NO_ACTION_REQUIRED,700,0,5409,0,260,5409,5675,177,29,0,0,40,10000,12,12,0,2022-05-13 21:11:01.596085,0
us-east-1,LAUNCH,687,0,5433,0,235,5433,5698,142,18,0,0,40,10000,12,12,0,2022-05-13 21:14:02.552139,24
us-east-1,NO_ACTION_REQUIRED,638,0,5418,14,260,5418,5684,117,13,0,14,40,10000,12,12,0,2022-05-13 21:17:02.678426,0
us-east-1,TERMINATE,590,0,5381,0,309,5381,5651,106,20,0,0,40,10000,12,12,0,2022-05-13 21:20:05.373671,36
us-east-1,LAUNCH,697,0,5417,0,237,5417,5687,117,32,0,0,40,10000,12,12,0,2022-05-13 21:23:02.801395,24
us-east-1,TERMINATE,615,0,5373,2,303,5373,5637,107,38,0,2,40,10000,12,12,0,2022-05-13 21:26:00.593266,36
us-east-1,LAUNCH,620,0,5385,0,255,5385,5660,102,39,0,0,40,10000,12,12,0,2022-05-13 21:28:59.335700,12
us-east-1,TERMINATE,618,0,5369,0,283,5369,5636,63,30,0,0,40,10000,12,12,0,2022-05-13 21:32:03.009898,12
us-east-1,TERMINATE,611,0,5301,0,339,5301,5576,40,10,0,0,40,10000,12,12,0,2022-05-13 21:35:03.314809,60
us-east-1,NO_ACTION_REQUIRED,621,0,5295,0,284,5295,5576,62,10,0,0,40,10000,12,12,0,2022-05-13 21:38:32.532723,0
us-east-1,LAUNCH,612,0,5339,0,240,5339,5616,54,12,0,0,40,10000,12,12,0,2022-05-13 21:41:02.236793,36
us-east-1,LAUNCH,594,0,5352,15,247,5352,5628,50,9,0,15,40,10000,12,12,0,2022-05-13 21:43:58.670276,12
us-east-1,LAUNCH,598,0,5403,0,223,5403,5680,43,9,0,0,40,10000,12,12,0,2022-05-13 21:47:03.571258,48
us-east-1,NO_ACTION_REQUIRED,586,0,5397,34,242,5397,5665,32,7,0,34,40,10000,12,12,0,2022-05-13 21:49:45.576562,0
us-east-1,LAUNCH,641,0,5450,0,223,5450,5721,24,5,0,0,40,10000,12,12,0,2022-05-13 21:52:59.252020,36
us-east-1,TERMINATE,534,0,5412,20,277,5412,5672,22,7,0,20,40,10000,12,12,0,2022-05-13 21:56:00.077837,12
us-east-1,TERMINATE,598,1,5389,0,307,5390,5660,16,3,0,0,40,10000,12,12,0,2022-05-13 21:59:02.461089,36
us-east-1,TERMINATE,623,0,5365,0,295,5366,5632,34,7,0,0,40,10000,12,12,0,2022-05-13 22:02:08.233130,24
us-east-1,TERMINATE,642,0,5343,0,290,5344,5615,46,4,0,0,40,10000,12,12,0,2022-05-13 22:05:07.438634,12
us-east-1,NO_ACTION_REQUIRED,642,0,5344,0,277,5345,5619,50,7,0,0,40,10000,12,12,0,2022-05-13 22:07:59.581064,0
us-east-1,TERMINATE,587,0,5276,0,344,5277,5552,45,6,0,0,40,10000,12,12,0,2022-05-13 22:11:05.606647,60
us-east-1,TERMINATE,567,0,5205,0,355,5205,5492,81,8,0,0,40,10000,12,12,0,2022-05-13 22:14:05.016248,60
us-east-1,NO_ACTION_REQUIRED,638,0,5218,0,282,5218,5507,107,9,0,0,40,10000,12,12,0,2022-05-13 22:16:58.289880,0
us-east-1,NO_ACTION_REQUIRED,614,0,5211,0,277,5211,5499,90,11,0,0,40,10000,12,12,0,2022-05-13 22:19:57.116415,0
us-east-1,NO_ACTION_REQUIRED,568,0,5187,0,300,5187,5482,67,12,0,0,40,10000,12,12,0,2022-05-13 22:22:57.144600,0
us-east-1,TERMINATE,576,0,5146,0,339,5146,5442,57,7,0,0,40,10000,12,12,0,2022-05-13 22:26:01.960266,36
us-east-1,NO_ACTION_REQUIRED,612,0,5159,0,290,5159,5459,69,9,0,0,40,10000,12,12,0,2022-05-13 22:28:58.473992,0
us-east-1,LAUNCH,611,0,5212,0,236,5212,5507,64,12,0,0,40,10000,12,12,0,2022-05-13 22:31:59.354812,48
us-east-1,LAUNCH,634,0,5261,0,234,5261,5553,51,11,0,0,40,10000,12,12,0,2022-05-13 22:35:08.611713,48
us-east-1,NO_ACTION_REQUIRED,592,0,5262,2,279,5262,5551,43,8,0,2,40,10000,12,12,0,2022-05-13 22:37:58.427661,0
us-east-1,LAUNCH,649,0,5322,0,221,5322,5609,39,12,0,0,40,10000,12,12,0,2022-05-13 22:41:02.624860,60
us-east-1,TERMINATE,597,0,5299,1,303,5299,5575,24,14,0,1,40,10000,12,12,0,2022-05-13 22:44:01.780349,24
us-east-1,TERMINATE,531,0,5273,0,306,5273,5557,19,9,0,0,40,10000,12,12,0,2022-05-13 22:47:00.191063,12
us-east-1,TERMINATE,571,0,5255,0,311,5255,5536,22,5,0,0,40,10000,12,12,0,2022-05-13 22:50:02.580095,24
us-east-1,TERMINATE,570,0,5235,0,307,5235,5519,36,6,0,0,40,10000,12,12,0,2022-05-13 22:53:05.652384,12
us-east-1,NO_ACTION_REQUIRED,559,0,5232,0,298,5232,5519,44,2,0,0,40,10000,12,12,0,2022-05-13 22:56:03.283074,0
us-east-1,NO_ACTION_REQUIRED,572,0,5235,0,295,5235,5523,38,1,0,0,40,10000,12,12,0,2022-05-13 22:59:00.337803,0
us-east-1,NO_ACTION_REQUIRED,598,0,5242,0,288,5242,5531,36,3,0,0,40,10000,12,12,0,2022-05-13 23:02:05.054932,0
us-east-1,NO_ACTION_REQUIRED,545,0,5245,0,285,5245,5534,29,6,0,0,40,10000,12,12,0,2022-05-13 23:05:00.701559,0
us-east-1,NO_ACTION_REQUIRED,580,0,5242,0,288,5242,5531,26,9,0,0,40,10000,12,12,0,2022-05-13 23:08:01.751093,0
us-east-1,NO_ACTION_REQUIRED,584,0,5239,0,288,5239,5527,23,4,0,0,40,10000,12,12,0,2022-05-13 23:11:01.699273,0
us-east-1,LAUNCH,596,0,5309,0,217,5309,5596,22,2,0,0,40,10000,12,12,0,2022-05-13 23:14:03.340822,60
us-east-1,LAUNCH,623,0,5386,35,163,5386,5663,16,2,0,35,40,10000,12,12,0,2022-05-13 23:17:02.765905,72
us-east-1,TERMINATE,630,0,5345,0,310,5345,5619,14,4,0,0,40,10000,12,12,0,2022-05-13 23:20:01.148271,36
us-east-1,TERMINATE,507,0,5276,0,340,5276,5557,13,5,0,0,40,10000,12,12,0,2022-05-13 23:23:01.352885,48
us-east-1,NO_ACTION_REQUIRED,602,0,5300,0,267,5300,5579,54,7,0,0,40,10000,12,12,0,2022-05-13 23:26:01.731593,0
us-east-1,TERMINATE,571,0,5261,0,306,5261,5536,49,8,0,0,40,10000,12,12,0,2022-05-13 23:29:01.627234,24
us-east-1,LAUNCH,580,0,5264,0,266,5264,5552,63,9,0,0,40,10000,12,12,0,2022-05-13 23:32:02.268940,12
us-east-1,TERMINATE,561,0,5233,12,296,5233,5516,51,3,0,12,40,10000,12,12,0,2022-05-13 23:35:00.935886,12
us-east-1,LAUNCH,568,0,5260,0,268,5260,5550,45,8,0,0,40,10000,12,12,0,2022-05-13 23:38:00.277294,12
us-east-1,TERMINATE,546,0,5231,12,297,5231,5515,41,10,0,12,40,10000,12,12,0,2022-05-13 23:40:59.185205,12
us-east-1,TERMINATE,522,0,5173,0,342,5173,5466,39,12,0,0,40,10000,12,12,0,2022-05-13 23:44:02.081377,48
us-east-1,LAUNCH,610,0,5181,0,273,5181,5476,63,5,0,0,40,10000,12,12,0,2022-05-13 23:47:13.595737,12
us-east-1,NO_ACTION_REQUIRED,522,0,5160,8,297,5160,5452,57,6,0,8,40,10000,12,12,0,2022-05-13 23:49:59.048648,0
us-east-1,LAUNCH,557,0,5186,0,278,5186,5486,48,7,0,0,40,10000,12,12,0,2022-05-13 23:52:59.099016,12
us-east-1,NO_ACTION_REQUIRED,530,0,5159,12,304,5159,5453,36,9,0,12,40,10000,12,12,0,2022-05-13 23:56:01.184169,0
us-east-1,TERMINATE,557,0,5145,0,330,5145,5446,34,11,0,0,40,10000,12,12,0,2022-05-13 23:59:00.442864,24
us-east-1,NO_ACTION_REQUIRED,592,0,5127,0,300,5127,5425,48,14,0,0,40,10000,12,12,0,2022-05-14 00:02:04.380587,0
us-east-1,TERMINATE,562,0,5068,0,347,5068,5370,44,16,0,0,40,10000,12,12,0,2022-05-14 00:05:06.541082,36
us-east-1,TERMINATE,587,0,5051,0,327,5051,5359,31,4,0,0,40,10000,12,12,0,2022-05-14 00:08:13.461394,12
us-east-1,TERMINATE,554,0,4980,0,384,4980,5286,34,3,0,0,40,10000,12,12,0,2022-05-14 00:11:05.831446,72
us-east-1,LAUNCH,614,0,4998,0,293,4998,5317,55,3,0,0,40,10000,12,12,0,2022-05-14 00:14:03.477830,24
us-east-1,TERMINATE,520,0,4920,24,347,4920,5231,50,3,0,24,40,10000,12,12,0,2022-05-14 00:17:02.751001,36
us-east-1,TERMINATE,516,0,4911,0,342,4911,5239,51,6,0,0,40,10000,12,12,0,2022-05-14 00:20:01.472624,12
us-east-1,LAUNCH,574,0,4934,0,293,4934,5254,52,4,0,0,40,10000,12,12,0,2022-05-14 00:22:58.960255,24
us-east-1,LAUNCH,497,0,4943,0,308,4943,5267,47,8,0,0,40,10000,12,12,0,2022-05-14 00:26:01.911510,12
us-east-1,NO_ACTION_REQUIRED,497,0,4908,12,331,4908,5232,42,9,0,12,40,10000,12,12,0,2022-05-14 00:29:01.713067,0
us-east-1,TERMINATE,496,0,4893,0,356,4893,5220,39,10,0,0,40,10000,12,12,0,2022-05-14 00:32:05.200592,24
us-east-1,TERMINATE,521,0,4859,0,353,4859,5183,42,5,0,0,40,10000,12,12,0,2022-05-14 00:35:01.160084,24
us-east-1,TERMINATE,487,0,4837,0,349,4837,5166,53,8,0,0,40,10000,12,12,0,2022-05-14 00:37:59.364975,12
us-east-1,TERMINATE,496,0,4818,0,356,4818,5147,56,10,0,0,40,10000,12,12,0,2022-05-14 00:41:02.989650,24
us-east-1,TERMINATE,550,0,4782,0,367,4782,5114,58,1,0,0,40,10000,12,12,0,2022-05-14 00:43:59.147922,24
us-east-1,LAUNCH,562,0,4796,0,313,4796,5133,60,7,0,0,40,10000,12,12,0,2022-05-14 00:46:58.736549,12
us-east-1,TERMINATE,502,0,4761,5,355,4761,5094,51,6,0,5,40,10000,12,12,0,2022-05-14 00:49:59.503706,12
us-east-1,LAUNCH,532,0,4794,0,312,4794,5136,46,7,0,0,40,10000,12,12,0,2022-05-14 00:53:03.932107,24
us-east-1,NO_ACTION_REQUIRED,521,0,4781,16,318,4781,5114,34,5,0,16,40,10000,12,12,0,2022-05-14 00:56:00.048117,0
us-east-1,NO_ACTION_REQUIRED,508,0,4753,0,345,4753,5093,28,8,0,0,40,10000,12,12,0,2022-05-14 00:58:57.644514,0
us-east-1,TERMINATE,512,0,4700,0,386,4700,5037,25,6,0,0,40,10000,12,12,0,2022-05-14 01:02:11.035251,48
us-east-1,NO_ACTION_REQUIRED,526,0,4673,0,339,4673,5015,45,11,0,0,40,10000,12,12,0,2022-05-14 01:05:02.442137,0
us-east-1,LAUNCH,541,0,4718,0,281,4718,5062,40,7,0,0,40,10000,12,12,0,2022-05-14 01:08:01.077984,60
us-east-1,NO_ACTION_REQUIRED,514,0,4691,7,347,4691,5031,39,8,0,7,40,10000,12,12,0,2022-05-14 01:11:00.465589,0
us-east-1,NO_ACTION_REQUIRED,501,0,4678,0,353,4678,5027,36,11,0,0,40,10000,12,12,0,2022-05-14 01:13:56.380822,0
us-east-1,TERMINATE,463,0,4645,0,384,4645,4988,29,9,0,0,40,10000,12,12,0,2022-05-14 01:17:01.615562,36
us-east-1,TERMINATE,516,0,4627,0,364,4627,4975,51,5,0,0,40,10000,12,12,0,2022-05-14 01:19:59.394655,12
us-east-1,TERMINATE,531,0,4599,0,367,4599,4946,53,8,0,0,40,10000,12,12,0,2022-05-14 01:23:00.568666,12
us-east-1,NO_ACTION_REQUIRED,500,0,4599,0,349,4599,4951,56,4,0,0,40,10000,12,12,0,2022-05-14 01:25:58.812831,0
us-east-1,NO_ACTION_REQUIRED,502,0,4592,0,353,4592,4942,46,1,0,0,40,10000,12,12,0,2022-05-14 01:28:59.256096,0
us-east-1,TERMINATE,536,0,4557,0,385,4557,4909,40,6,0,0,40,10000,12,12,0,2022-05-14 01:32:00.602156,24
us-east-1,TERMINATE,466,0,4503,0,400,4503,4857,41,8,0,0,40,10000,12,12,0,2022-05-14 01:34:58.436975,36
us-east-1,TERMINATE,487,0,4441,0,423,4441,4796,54,7,0,0,40,10000,12,12,0,2022-05-14 01:38:02.407341,60
us-east-1,TERMINATE,463,0,4412,0,390,4412,4772,63,10,0,0,40,10000,12,12,0,2022-05-14 01:40:59.425213,24
us-east-1,TERMINATE,451,0,4342,0,433,4342,4701,68,6,0,0,40,10000,12,12,0,2022-05-14 01:43:59.145759,72
us-east-1,NO_ACTION_REQUIRED,508,0,4342,0,360,4342,4712,54,9,0,0,40,10000,12,12,0,2022-05-14 01:46:56.280540,0
us-east-1,TERMINATE,440,0,4277,0,424,4277,4640,44,12,0,0,40,10000,12,12,0,2022-05-14 01:50:02.624331,60
us-east-1,TERMINATE,452,0,4217,0,410,4217,4591,63,13,0,0,40,10000,12,12,0,2022-05-14 01:52:57.473293,36
us-east-1,TERMINATE,439,0,4172,0,404,4172,4544,63,8,0,0,40,10000,12,12,0,2022-05-14 01:55:59.761500,24
us-east-1,TERMINATE,429,0,4115,0,423,4115,4489,56,10,0,0,40,10000,12,12,0,2022-05-14 01:58:58.912017,48
us-east-1,TERMINATE,479,1,4075,0,414,4076,4455,49,4,0,0,40,10000,12,12,0,2022-05-14 02:02:00.399502,24
us-east-1,TERMINATE,430,0,4028,0,430,4029,4408,45,6,0,0,40,10000,12,12,0,2022-05-14 02:04:59.040419,48
us-east-1,TERMINATE,446,0,4000,0,414,4001,4384,42,9,0,0,40,10000,12,12,0,2022-05-14 02:08:00.818539,24
us-east-1,NO_ACTION_REQUIRED,429,0,4003,0,387,4004,4389,48,9,0,0,40,10000,12,12,0,2022-05-14 02:11:03.615033,0
us-east-1,TERMINATE,400,0,3985,0,403,3986,4371,47,4,0,0,40,10000,12,12,0,2022-05-14 02:14:10.933974,12
us-east-1,TERMINATE,412,0,3949,0,427,3949,4335,47,3,0,0,40,10000,12,12,0,2022-05-14 02:17:00.488743,36
us-east-1,TERMINATE,395,1,3882,0,460,3883,4266,47,6,0,0,40,10000,12,12,0,2022-05-14 02:20:01.512394,72
us-east-1,TERMINATE,440,1,3783,0,490,3785,4165,53,9,0,0,40,10000,12,12,0,2022-05-14 02:23:00.004665,108
us-east-1,TERMINATE,382,0,3737,0,427,3739,4123,87,7,0,0,40,10000,12,12,0,2022-05-14 02:26:00.260459,36
us-east-1,TERMINATE,392,0,3720,0,409,3722,4107,91,8,0,0,40,10000,12,12,0,2022-05-14 02:28:58.024857,12
us-east-1,NO_ACTION_REQUIRED,355,0,3723,0,393,3725,4117,94,10,0,0,40,10000,12,12,0,2022-05-14 02:31:59.019310,0
us-east-1,TERMINATE,386,0,3644,0,459,3645,4032,76,6,0,0,40,10000,12,12,0,2022-05-14 02:35:01.119404,60
us-east-1,TERMINATE,374,0,3572,0,477,3572,3962,86,8,0,0,40,10000,12,12,0,2022-05-14 02:38:01.782543,84
us-east-1,TERMINATE,395,0,3498,0,479,3498,3880,97,13,0,0,40,10000,12,12,0,2022-05-14 02:41:00.312539,96
us-east-1,TERMINATE,367,0,3434,0,453,3434,3818,114,10,0,0,40,10000,12,12,0,2022-05-14 02:44:01.412913,60
us-east-1,TERMINATE,371,0,3416,0,412,3416,3805,101,11,0,0,40,10000,12,12,0,2022-05-14 02:46:58.295845,12
us-east-1,NO_ACTION_REQUIRED,400,0,3410,0,385,3410,3801,83,14,0,0,40,10000,12,12,0,2022-05-14 02:49:54.149148,0
us-east-1,TERMINATE,356,0,3377,0,404,3377,3769,73,8,0,0,40,10000,12,12,0,2022-05-14 02:52:55.727089,12
us-east-1,LAUNCH,379,0,3378,0,380,3378,3774,70,10,0,0,40,10000,12,12,0,2022-05-14 02:55:53.686147,12
us-east-1,TERMINATE,322,0,3290,12,468,3290,3672,60,14,0,12,40,10000,12,12,0,2022-05-14 02:58:56.770493,84
us-east-1,TERMINATE,342,0,3200,0,476,3200,3583,91,13,0,0,40,10000,12,12,0,2022-05-14 03:02:02.604139,84
us-east-1,TERMINATE,297,0,3073,0,504,3073,3440,96,11,0,0,40,10000,12,12,0,2022-05-14 03:05:02.834705,132
us-east-1,TERMINATE,356,0,3041,0,422,3041,3417,112,12,0,0,40,10000,12,12,0,2022-05-14 03:07:59.666892,36
us-east-1,TERMINATE,320,0,3018,0,414,3018,3392,103,18,0,0,40,10000,12,12,0,2022-05-14 03:11:00.140790,36
us-east-1,TERMINATE,330,0,2988,0,399,2988,3370,99,18,0,0,40,10000,12,12,0,2022-05-14 03:13:58.959138,12
